,ID,ModifiedTMC,TOD,YEAR,CHAMP_LINK_COUNT,PRESIDIO,PHF,ALPHA,BETA,AT,FT2,LANES,DISTANCE,CAPACITY,FFS,INRIX_SPEED,SPEED_20TH,FF_TIME,INRIX_TIME,INRIX_VOL,CHAMP_PCE,CHAMP_VOL,TNC_VOL,TNC_PUDO,AVG_DUR,AVG_DUR_MAJOR_ARTERIALS,AVG_DUR_MINOR_ARTERIALS,BASE_INRIX_VOL_PRESIDIO
3790,105-10637_EV,105-10637,EV,2010,1,0.0,0.173,0.6,8.5,1.0,4,1.0,0.12,3468.20809249,16.53,10.5505481121,6.0,0.43557168784,0.682429000228,3445.01906744,1790.41943,1602.57893,0.0,0.0,0.0,0.0,0.0,0
3791,105-10638_EV,105-10638,EV,2010,7,0.0,0.173,0.6,3.5,1.0,3,1.33333333333,0.45,5394.99036609,18.43,14.667090216,12.0,1.46500271297,1.84085593,4232.23984264,1342.20045378,1204.67688844,0.0,0.0,0.0,0.0,0.0,0
3792,105-10639_EV,105-10639,EV,2010,2,0.0,0.173,0.6,3.5,1.0,3,2.0,0.11,8092.48554913,22.45,16.6083009079,14.0,0.293986636971,0.397391643889,6947.269403,1169.12836364,1037.62535818,0.0,0.0,0.0,0.0,0.0,0
3793,105-10641_EV,105-10641,EV,2010,3,0.0,0.173,0.6,3.5,1.0,2,2.0,0.21,10404.6242775,19.67,12.6360759494,9.0,0.640569395018,0.997145003754,10184.0819823,1557.30029333,1364.91707333,0.0,0.0,0.0,0.0,0.0,0
3794,105-10642_EV,105-10642,EV,2010,4,0.0,0.173,0.6,3.5,1.0,2,2.0,0.28,10404.6242775,20.25,14.1371629543,10.0,0.82962962963,1.18835724355,9474.96537922,1974.0324075,1729.0225575,0.0,0.0,0.0,0.0,0.0,0
3795,105-10643_EV,105-10643,EV,2010,1,0.0,0.173,0.6,3.5,1.0,2,2.0,0.07,10404.6242775,22.23,16.094279661,15.0,0.188933873144,0.260962285263,9140.14121443,2538.4043,2189.00574,0.0,0.0,0.0,0.0,0.0,0
3796,105-10644_EV,105-10644,EV,2010,4,0.0,0.173,0.6,3.5,1.0,2,2.0,0.27,10404.6242775,20.15,13.1716129032,10.0,0.803970223325,1.2299177116,10041.2501599,1968.79507926,1692.41219037,0.0,0.0,0.0,0.0,0.0,0
3797,105-10645_EV,105-10645,EV,2010,4,0.0,0.173,0.6,3.5,1.0,3,2.0,0.21,8092.48554913,18.58,12.6086404066,9.0,0.678148546825,0.999314723371,7563.55294497,1803.86132667,1525.84764667,0.0,0.0,0.0,0.0,0.0,0
3798,105-10646_EV,105-10646,EV,2010,1,0.0,0.173,0.6,3.5,1.0,3,2.0,0.07,8092.48554913,17.1,12.6334106729,8.0,0.245614035088,0.332451790632,6957.52137987,1483.30554,1230.8618,0.0,0.0,0.0,0.0,0.0,0
3799,105-10647_EV,105-10647,EV,2010,1,0.0,0.173,0.6,3.5,1.0,3,2.0,0.07,8092.48554913,22.43,13.5081521739,8.0,0.187249219795,0.310923355462,8317.60696149,1911.57275,1711.87579,0.0,0.0,0.0,0.0,0.0,0
3800,105-10648_EV,105-10648,EV,2010,4,0.0,0.173,0.6,8.5,1.0,4,1.52,0.25,5872.83236994,17.29,13.6455542022,12.0,0.867553499132,1.09925912702,5339.411313,897.0301064,751.0650672,0.0,0.0,0.0,0.0,0.0,0
3801,105-10649_EV,105-10649,EV,2010,2,0.0,0.173,0.6,8.5,1.0,4,1.0,0.12,3468.20809249,16.97,14.5008944544,13.0,0.42427813789,0.496521095484,2990.55266311,1069.291745,919.682575,0.0,0.0,0.0,0.0,0.0,0
3802,105-10650_EV,105-10650,EV,2010,6,0.0,0.173,0.6,8.5,1.0,4,1.0,0.4,3656.06936416,16.13,12.7866927593,12.0,1.48791072536,1.8769513315,3315.69998804,1594.420631,1364.937641,0.0,0.0,0.0,0.0,0.0,0
3803,105-10651_EV,105-10651,EV,2010,1,0.0,0.173,0.6,8.5,2.0,4,1.0,0.07,3757.22543353,19.23,15.5676855895,13.0,0.218408736349,0.269789621319,3365.34540118,351.83325,307.77528,0.0,0.0,0.0,0.0,0.0,0
3804,105-10652_EV,105-10652,EV,2010,6,0.0,0.173,0.6,8.5,2.0,4,1.0,0.4,1734.10404624,18.16,15.2932011331,13.0,1.32158590308,1.56932481245,1512.28515714,103.5355355,92.19410175,0.0,0.0,0.0,0.0,0.0,0
3805,105-10653_EV,105-10653,EV,2010,2,0.0,0.173,0.6,8.5,2.0,4,1.0,0.17,1734.10404624,21.39,14.7494456763,11.0,0.476858345021,0.691551413108,1676.49361115,420.440562353,316.781045882,0.0,0.0,0.0,0.0,0.0,0
3806,105-10655_EV,105-10655,EV,2010,3,0.0,0.173,0.6,3.5,1.0,2,3.0,0.21,15606.9364162,19.55,13.0333024977,9.0,0.644501278772,0.966754205408,14814.7841621,889.54252,653.262666667,0.0,0.0,0.0,0.0,0.0,0
3807,105-10656_EV,105-10656,EV,2010,1,0.0,0.173,0.6,3.5,1.0,2,3.0,0.07,15606.9364162,20.59,14.3521400778,10.0,0.203982515784,0.292639284262,14233.3927534,1822.77332,1413.84671,0.0,0.0,0.0,0.0,0.0,0
3808,105-10658_EV,105-10658,EV,2010,14,0.0,0.173,0.6,8.5,3.0,4,1.0,0.77,4046.24277457,23.79,19.1957525392,17.0,1.9419924338,2.40678243302,3631.5669369,564.564462468,426.262465455,0.0,0.0,0.0,0.0,0.0,0
3809,105-10659_EV,105-10659,EV,2010,3,0.0,0.173,0.6,8.5,3.0,4,1.0,0.16,4046.24277457,25.26,18.0063357973,14.0,0.380047505938,0.533145672061,3860.97280742,617.67932,470.36452,0.0,0.0,0.0,0.0,0.0,0
3810,105-10660_EV,105-10660,EV,2010,9,0.0,0.173,0.6,8.5,3.0,4,1.0,0.64,4046.24277457,21.44,15.1502645503,12.0,1.79104477612,2.53460920583,3874.67761416,630.077853438,494.451709062,0.0,0.0,0.0,0.0,0.0,0
3811,105-10661_EV,105-10661,EV,2010,6,0.0,0.173,0.6,8.5,3.0,4,1.0,0.1746,4046.24277457,40.03,33.5232142857,30.0,0.261703722208,0.31249986683,3543.14998637,1114.54752852,963.748225326,0.0,0.0,0.0,0.0,0.0,0
3812,105-10663_EV,105-10663,EV,2010,3,0.0,0.173,0.6,3.5,0.0,3,3.0,0.22,11271.6763006,20.53,14.1868556701,11.0,0.642961519727,0.930438731947,10363.1890391,3296.51801909,2702.13090045,0.0,0.0,0.0,0.0,0.0,0
3813,105-10664_EV,105-10664,EV,2010,1,0.0,0.173,0.6,3.5,0.0,3,3.0,0.07,11271.6763006,25.16,17.6661951909,15.0,0.16693163752,0.237742193756,10208.507487,3379.94238,2795.8084,0.0,0.0,0.0,0.0,0.0,0
3814,105-10665_EV,105-10665,EV,2010,3,0.0,0.173,0.6,3.5,0.0,3,3.0,0.2,11271.6763006,25.67,17.5838509317,15.0,0.467471756915,0.682444365948,10446.7642415,3083.015427,2557.433601,0.0,0.0,0.0,0.0,0.0,0
3815,105-10666_EV,105-10666,EV,2010,2,0.0,0.173,0.6,3.5,0.0,3,3.0,0.06,11271.6763006,22.19,17.5847750865,14.0,0.1622352411,0.204722550177,8894.48342761,3077.36499,2539.36826,0.0,0.0,0.0,0.0,0.0,0
3816,105-10667_EV,105-10667,EV,2010,3,0.0,0.173,0.6,3.5,0.0,3,3.0,0.21,11271.6763006,18.95,14.4349112426,12.0,0.664907651715,0.872883787662,9357.50786397,2465.33056667,2048.84754667,0.0,0.0,0.0,0.0,0.0,0
3817,105-10668_EV,105-10668,EV,2010,1,0.0,0.173,0.6,3.5,0.0,3,3.0,0.07,11271.6763006,17.84,13.6686656672,11.0,0.235426008969,0.307272128989,9291.84841988,2460.61914,2000.57413,0.0,0.0,0.0,0.0,0.0,0
3818,105-10669_EV,105-10669,EV,2010,1,0.0,0.173,0.6,3.5,0.0,3,3.0,0.06,11271.6763006,16.63,13.1304347826,11.0,0.216476247745,0.274172185431,8939.18955437,2576.22217,2127.53584,0.0,0.0,0.0,0.0,0.0,0
3819,105-10670_EV,105-10670,EV,2010,8,0.0,0.173,0.6,8.5,0.0,4,1.0,0.37,3366.66145915,16.48,11.041931385,9.0,1.34708737864,2.01051783659,3289.35708785,1229.63671757,999.292512703,0.0,0.0,0.0,0.0,0.0,0
3820,105-10671_EV,105-10671,EV,2010,10,0.0,0.173,0.6,8.5,1.0,4,1.0,0.39621,3468.20809249,15.38,9.44714285714,8.0,1.54568270481,2.51637985786,3486.87187374,609.270609686,464.981894483,0.0,0.0,0.0,0.0,0.0,0
3821,105-10672_EV,105-10672,EV,2010,4,0.0,0.173,0.6,8.5,1.0,4,1.0,0.2,3468.20809249,16.73,10.6560509554,9.0,0.717274357442,1.12612074118,3447.34219365,493.207564,364.0810985,0.0,0.0,0.0,0.0,0.0,0
3822,105-10673_EV,105-10673,EV,2010,2,0.0,0.173,0.6,8.5,1.0,4,1.0,0.06,3468.20809249,13.62,9.5701754386,8.0,0.264317180617,0.376168652612,3328.63168274,597.6153,455.65741,0.0,0.0,0.0,0.0,0.0,0
3823,105-10675_EV,105-10675,EV,2010,1,0.0,0.173,0.6,8.5,1.0,4,1.0,0.07,1734.10404624,19.97,12.7272727273,12.0,0.21031547321,0.329999999999,1723.34050792,45.6082,40.98285,0.0,0.0,0.0,0.0,0.0,0
3824,105-10677_EV,105-10677,EV,2010,1,0.0,0.173,0.6,8.5,1.0,4,1.0,0.09,1734.10404624,19.32,11.1578947368,5.0,0.27950310559,0.483962264153,1775.01030513,30.59781,25.83622,0.0,0.0,0.0,0.0,0.0,0
3825,105-10679_EV,105-10679,EV,2010,1,0.0,0.173,0.6,8.5,1.0,4,1.0,0.06,1734.10404624,18.03,14.619047619,13.8,0.199667221298,0.246254071662,1551.73285134,692.20605,608.05924,0.0,0.0,0.0,0.0,0.0,0
3826,105-10681_EV,105-10681,EV,2010,1,0.0,0.173,0.6,8.5,1.0,4,1.0,0.09,3468.20809249,17.77,11.9338422392,9.0,0.30388294879,0.452494669509,3385.77081197,52.69177,27.00348,0.0,0.0,0.0,0.0,0.0,0
3827,105-10684_EV,105-10684,EV,2010,1,0.0,0.173,0.6,3.5,2.0,2,3.0,0.02937,16473.9884393,23.9,18.6311111111,15.0,0.0737322175732,0.0945837309161,13288.1400026,4821.01514,4155.72481,0.0,0.0,0.0,0.0,0.0,0
3828,105-10687_EV,105-10687,EV,2010,1,0.0,0.173,0.6,8.5,2.0,4,2.0,0.03,3468.20809249,19.47,12.0666666667,11.8,0.0924499229584,0.149171270718,3477.32272484,308.43741,251.36217,0.0,0.0,0.0,0.0,0.0,0
3829,105-10688_EV,105-10688,EV,2010,1,0.0,0.173,0.6,8.5,2.0,4,1.0,0.03,1734.10404624,15.93,10.2892156863,5.0,0.112994350282,0.174940447832,1715.78983086,232.90909,194.43928,0.0,0.0,0.0,0.0,0.0,0
3830,105-10690_EV,105-10690,EV,2010,4,0.0,0.173,0.6,8.5,2.0,4,1.0,0.52,1734.10404624,20.68,12.7529411765,12.0,1.5087040619,2.44649446494,1741.33003013,164.3585125,144.5310425,0.0,0.0,0.0,0.0,0.0,0
3831,105-10691_EV,105-10691,EV,2010,1,0.0,0.173,0.6,8.5,2.0,4,1.0,0.13,1734.10404624,21.39,11.1107325383,9.0,0.364656381487,0.702023919045,1824.73929648,0.40643,0.33643,0.0,0.0,0.0,0.0,0.0,0
3832,105-10692_EV,105-10692,EV,2010,1,0.0,0.173,0.6,8.5,2.0,4,1.0,0.13,1734.10404624,26.52,21.224137931,15.0,0.294117647059,0.367506092608,1564.03464857,339.77747,282.3444,0.0,0.0,0.0,0.0,0.0,0
3833,105-10694_EV,105-10694,EV,2010,1,0.0,0.173,0.6,8.5,3.0,4,1.0,0.06,2023.12138728,16.46,11.3571428571,6.0,0.218712029162,0.316981132077,1955.44072364,467.08398,422.52633,0.0,0.0,0.0,0.0,0.0,0
3834,105-10695_EV,105-10695,EV,2010,1,0.0,0.173,0.6,8.5,3.0,4,1.0,0.06,2023.12138728,19.21,12.8,9.0,0.187402394586,0.28125,1980.55210181,349.08206,307.05533,0.0,0.0,0.0,0.0,0.0,0
3835,105-10699_EV,105-10699,EV,2010,1,0.0,0.173,0.6,8.5,3.0,4,1.0,0.13,4046.24277457,21.36,15.8688845401,13.0,0.365168539326,0.491527931928,3792.53788718,452.41327,372.69198,0.0,0.0,0.0,0.0,0.0,0
3836,105-10701_EV,105-10701,EV,2010,4,0.0,0.173,0.6,3.5,3.0,2,2.0,0.23,10982.6589595,25.31,18.8273684211,14.0,0.545239035954,0.732975511571,9371.2215037,195.32048913,142.81393,0.0,0.0,0.0,0.0,0.0,0
3837,105-10702_EV,105-10702,EV,2010,5,0.0,0.173,0.6,3.5,3.0,2,2.0,0.3,10982.6589595,27.88,21.0277777778,19.0,0.6456241033,0.856010568031,9224.88311473,901.45904,819.839332,0.0,0.0,0.0,0.0,0.0,0
3838,105-10703_EV,105-10703,EV,2010,4,0.0,0.173,0.6,3.5,3.0,2,2.0,0.24,10982.6589595,33.91,23.5138592751,21.0,0.424653494544,0.612404787812,10065.1655381,868.9870925,790.9241325,0.0,0.0,0.0,0.0,0.0,0
3839,105-10704_EV,105-10704,EV,2010,9,0.0,0.173,0.6,3.5,3.0,2,2.0,0.54,10982.6589595,33.01,26.5622119816,23.0,0.981520751287,1.21977793199,8480.47991441,3296.52955556,2996.36900778,0.0,0.0,0.0,0.0,0.0,0
3840,105-10705_EV,105-10705,EV,2010,8,0.0,0.173,0.6,3.5,3.0,2,2.0,0.48,10982.6589595,30.71,22.1324840764,17.0,0.937805275155,1.30125474848,9693.33555512,4651.54577625,4217.34218125,0.0,0.0,0.0,0.0,0.0,0
3841,105-10706_EV,105-10706,EV,2010,1,0.0,0.173,0.6,3.5,3.0,2,2.0,0.06,10982.6589595,25.69,12.7278911565,6.0,0.140132347217,0.282843399251,12774.8405046,3869.04443,3500.61224,0.0,0.0,0.0,0.0,0.0,0
3842,105-10707_EV,105-10707,EV,2010,1,0.0,0.173,0.6,3.5,3.0,2,2.0,0.06,10982.6589595,27.24,16.1711840228,9.0,0.132158590308,0.222618207481,11403.880784,5383.28223,4840.16992,0.0,0.0,0.0,0.0,0.0,0
3843,105-10708_EV,105-10708,EV,2010,5,0.0,0.173,0.6,3.5,3.0,2,2.0,0.3,10982.6589595,35.09,26.2316910786,21.0,0.512966657167,0.6861928934,9319.34905375,4100.434182,3722.102948,0.0,0.0,0.0,0.0,0.0,0
3844,105-10709_EV,105-10709,EV,2010,6,0.0,0.173,0.6,3.5,3.0,2,2.0,0.35955,10982.6589595,30.23,21.5384615385,16.0,0.713628845518,1.00160357143,9805.90554292,4433.67170432,4002.97896503,0.0,0.0,0.0,0.0,0.0,0
3845,105-10710_EV,105-10710,EV,2010,3,0.0,0.173,0.6,3.5,2.0,2,3.0,0.17902,16473.9884393,26.59,18.748822606,16.0,0.403956374577,0.57289997488,14859.8616189,2894.89963442,2578.03313533,0.0,0.0,0.0,0.0,0.0,0
3846,105-10711_EV,105-10711,EV,2010,4,0.0,0.173,0.6,3.5,2.0,3,2.0,0.26,8670.52023121,21.91,19.3464912281,18.0,0.712003651301,0.806347766945,5631.70407799,1684.57110154,1484.71793538,0.0,0.0,0.0,0.0,0.0,0
3847,105-10713_EV,105-10713,EV,2010,3,0.0,0.173,0.6,3.5,1.0,2,1.0,0.18,5202.31213873,22.77,19.9583333333,16.0,0.474308300395,0.541127348644,3438.69032203,156.31583,103.084393333,0.0,0.0,0.0,0.0,0.0,0
3848,105-10726_EV,105-10726,EV,2010,3,0.0,0.173,0.6,3.5,3.0,2,2.0,0.5,10982.6589595,32.03,24.6287878788,22.0,0.936621916953,1.21808674254,9013.84206417,4166.8591432,3676.8203784,0.0,0.0,0.0,0.0,0.0,0
3849,105-11269_EV,105-11269,EV,2010,2,0.0,0.173,0.6,3.5,1.0,2,2.0,0.14,10404.6242775,23.44,12.1971830986,8.0,0.358361774744,0.688683602771,11762.5620893,1636.326355,1441.39315,0.0,0.0,0.0,0.0,0.0,0
3850,105-11403_EV,105-11403,EV,2010,2,0.0,0.173,0.6,3.5,1.0,3,2.0,0.12,8092.48554913,20.28,13.8896833504,10.0,0.355029585799,0.518370348579,7501.23918222,4064.98486,3530.81168,0.0,0.0,0.0,0.0,0.0,0
3851,105-14178_EV,105-14178,EV,2010,3,0.0,0.173,0.6,3.5,3.0,2,2.0,0.65,10982.6589595,41.66,32.7428571429,30.0,0.936149783965,1.19109947644,8763.86077118,660.448300308,531.825840615,0.0,0.0,0.0,0.0,0.0,0
3852,105-14179_EV,105-14179,EV,2010,2,0.0,0.173,0.6,3.5,3.0,2,3.0,0.2224,16473.9884393,40.75,27.4519104084,24.0,0.327460122699,0.486086388943,15496.9425476,809.22802,694.673597266,0.0,0.0,0.0,0.0,0.0,0
3853,105-14180_EV,105-14180,EV,2010,3,0.0,0.173,0.6,3.5,3.0,3,2.0,0.7,9248.55491329,38.89,30.583227446,29.0,1.07996914374,1.37330175745,7374.46265699,737.537967714,627.503952714,0.0,0.0,0.0,0.0,0.0,0
3854,105-14185_EV,105-14185,EV,2010,1,0.0,0.173,0.6,3.5,3.0,2,3.0,0.16,16473.9884393,36.02,28.1705790297,25.0,0.266518600777,0.340781067719,13231.974089,604.48938,514.78619,0.0,0.0,0.0,0.0,0.0,0
3855,105-14186_EV,105-14186,EV,2010,1,0.0,0.173,0.6,3.5,3.0,2,3.0,0.03,16473.9884393,35.52,26.021978022,23.0,0.0506756756757,0.0691722972972,14293.0506373,1012.96338,857.75888,0.0,0.0,0.0,0.0,0.0,0
3856,105-14187_EV,105-14187,EV,2010,3,0.0,0.173,0.6,3.5,3.0,2,3.0,0.37,16473.9884393,36.49,29.1951871658,26.0,0.608385859139,0.760399303965,12826.2359611,2502.10340432,2121.09792919,0.0,0.0,0.0,0.0,0.0,0
3857,105-14188_EV,105-14188,EV,2010,2,0.0,0.173,0.6,3.5,3.0,2,3.0,0.26,16473.9884393,35.29,26.7946175637,25.0,0.442051572683,0.582206480944,13729.3938266,3539.04077,3033.955245,0.0,0.0,0.0,0.0,0.0,0
3858,105-14189_EV,105-14189,EV,2010,3,0.0,0.173,0.6,3.5,3.0,2,3.0,0.39,16473.9884393,32.55,26.4851351351,22.0,0.718894009217,0.883514465025,12510.5164502,4625.92659333,4014.21442333,0.0,0.0,0.0,0.0,0.0,0
3859,105-14190_EV,105-14190,EV,2010,3,0.0,0.173,0.6,3.5,3.0,2,3.0,0.39,16473.9884393,32.54,24.557544757,19.0,0.719114935464,0.952863986671,13827.4373376,3924.59708667,3442.14490333,0.0,0.0,0.0,0.0,0.0,0
3860,105-14191_EV,105-14191,EV,2010,4,0.0,0.173,0.6,3.5,3.0,2,3.0,0.52,16473.9884393,32.66,25.7496136012,21.0,0.955296999388,1.21166866747,13090.7514007,3564.4584975,3180.8591025,0.0,0.0,0.0,0.0,0.0,0
3861,105-14192_EV,105-14192,EV,2010,1,0.0,0.173,0.6,3.5,3.0,2,3.0,0.13,16473.9884393,29.51,20.5470383275,15.0,0.264317180617,0.379616754282,15039.7949871,3157.09253,2847.07692,0.0,0.0,0.0,0.0,0.0,0
3862,105-14195_EV,105-14195,EV,2010,2,0.0,0.173,0.6,8.5,3.0,4,1.0,0.26,2023.12138728,23.42,20.8181818182,21.0,0.66609735269,0.749344978165,1682.15878454,4.49214,4.07214,0.0,0.0,0.0,0.0,0.0,0
3863,105-14196_EV,105-14196,EV,2010,3,0.0,0.173,0.6,8.5,3.0,4,1.0,0.39,2023.12138728,21.27,14.8695652174,12.4,1.10014104372,1.57368421053,1945.595371,337.41556,297.016806667,0.0,0.0,0.0,0.0,0.0,0
3864,105-14197_EV,105-14197,EV,2010,3,0.0,0.173,0.6,8.5,3.0,4,1.0,0.39,2023.12138728,22.79,16.7333333333,12.0,1.02676612549,1.3984063745,1906.33142501,157.509696667,142.83543,0.0,0.0,0.0,0.0,0.0,0
3865,105-14198_EV,105-14198,EV,2010,4,0.0,0.173,0.6,8.5,3.0,4,1.0,0.52,2023.12138728,20.24,16.1612903226,13.0,1.54150197628,1.93053892215,1827.15063957,126.020845,111.4777475,0.0,0.0,0.0,0.0,0.0,0
3866,105-14199_EV,105-14199,EV,2010,2,0.0,0.173,0.6,8.5,3.0,4,1.0,0.26,2023.12138728,21.05,15.3076923077,9.0,0.74109263658,1.01909547739,1914.36585489,28.21797,24.810945,0.0,0.0,0.0,0.0,0.0,0
3867,105-14201_EV,105-14201,EV,2010,2,0.0,0.173,0.6,8.5,3.0,4,1.0,0.26,2023.12138728,20.91,16.5,11.0,0.746054519369,0.945454545455,1839.52076048,0.013145,0.008765,0.0,0.0,0.0,0.0,0.0,0
3868,105-14202_EV,105-14202,EV,2010,3,0.0,0.173,0.6,8.5,3.0,4,1.0,0.39,2023.12138728,24.46,20.9,18.0,0.956663941128,1.11961722488,1744.56412193,31.7375833333,28.37731,0.0,0.0,0.0,0.0,0.0,0
3869,105-14203_EV,105-14203,EV,2010,3,0.0,0.173,0.6,8.5,3.0,4,1.0,0.39,2023.12138728,25.78,25.3,19.0,0.907680372382,0.924901185771,1347.55891249,41.3408166667,37.1074566667,0.0,0.0,0.0,0.0,0.0,0
3870,105-14204_EV,105-14204,EV,2010,4,0.0,0.173,0.6,8.5,3.0,4,1.0,0.52,2023.12138728,20.29,16.25,14.0,1.53770330212,1.92,1823.92695301,23.5995375,20.6064325,0.0,0.0,0.0,0.0,0.0,0
3871,105-14207_EV,105-14207,EV,2010,2,0.0,0.173,0.6,8.5,3.0,4,1.0,0.34,2023.12138728,30.17,27.3636363636,24.0,0.676168379185,0.745514950167,1643.48346597,0.484677647059,0.37056,0.0,0.0,0.0,0.0,0.0,0
3872,105-14208_EV,105-14208,EV,2010,2,0.0,0.173,0.6,8.5,3.0,4,1.0,0.4,2023.12138728,29.4,25.171875,22.0,0.816326530612,0.953445065177,1741.69717441,732.27645375,673.57918125,0.0,0.0,0.0,0.0,0.0,0
3873,105-14209_EV,105-14209,EV,2010,3,0.0,0.173,0.6,8.5,3.0,4,1.0,0.86,2023.12138728,31.79,26.504,24.0,1.62315193457,1.94687594325,1777.24448328,145.10401314,133.762281512,0.0,0.0,0.0,0.0,0.0,0
3874,105-14210_EV,105-14210,EV,2010,4,0.0,0.173,0.6,8.5,3.0,4,1.14285714286,0.84,2312.13872832,26.79,21.5789473684,20.0,1.88129899216,2.3356097561,2077.36675356,254.547335595,226.737087024,0.0,0.0,0.0,0.0,0.0,0
3875,105-14212_EV,105-14212,EV,2010,1,0.0,0.173,0.6,3.5,3.0,2,3.0,0.06,16473.9884393,30.68,24.5656565657,22.0,0.117340286832,0.146546052631,12812.0556007,5719.74658,5089.37063,0.0,0.0,0.0,0.0,0.0,0
3876,105-14214_EV,105-14214,EV,2010,7,0.0,0.173,0.6,3.5,3.0,3,2.0,0.42,9248.55491329,20.77,13.8885832187,11.0,1.21328839673,1.81443993265,8756.3289811,369.661018571,321.61338,0.0,0.0,0.0,0.0,0.0,0
3877,105-14215_EV,105-14215,EV,2010,4,0.0,0.173,0.6,3.5,3.0,3,2.0,0.24,9248.55491329,21.97,16.4898688915,13.0,0.655439235321,0.873263462235,7812.06811224,778.419815,689.67196,0.0,0.0,0.0,0.0,0.0,0
3878,105-14216_EV,105-14216,EV,2010,8,0.0,0.173,0.6,3.5,3.0,3,2.0,0.48,9248.55491329,19.85,13.8145859085,11.0,1.45088161209,2.08475304224,8447.09891381,1846.94720375,1669.02488125,0.0,0.0,0.0,0.0,0.0,0
3879,105-14217_EV,105-14217,EV,2010,4,0.0,0.173,0.6,3.5,3.0,3,2.0,0.24,9248.55491329,20.35,14.3884197829,12.0,0.707616707617,1.00080482897,8320.13124696,2670.41864,2431.272645,0.0,0.0,0.0,0.0,0.0,0
3880,105-14218_EV,105-14218,EV,2010,5,0.0,0.173,0.6,3.5,3.0,3,2.0,0.3,9248.55491329,20.32,15.5625,13.0,0.885826771654,1.15662650602,7627.84626619,3264.377296,2957.425034,0.0,0.0,0.0,0.0,0.0,0
3881,105-14219_EV,105-14219,EV,2010,5,0.0,0.173,0.6,3.5,3.0,3,1.8,0.3,8323.69942197,15.48,11.5033025099,9.0,1.16279069767,1.5647680294,7110.52634888,2967.648534,2704.441632,0.0,0.0,0.0,0.0,0.0,0
3882,105-14220_EV,105-14220,EV,2010,8,0.0,0.173,0.6,3.5,3.0,3,1.0,0.36,4624.27745665,25.59,21.3719512195,20.0,0.84407971864,1.01067047076,3365.71296924,2001.61013694,1852.46895222,0.0,0.0,0.0,0.0,0.0,0
3883,105-14222_EV,105-14222,EV,2010,8,0.0,0.173,0.6,3.5,3.0,3,1.0,0.47,4624.27745665,19.58,16.3217665615,13.0,1.44024514811,1.72775415539,3376.68601588,408.91822766,357.904791277,0.0,0.0,0.0,0.0,0.0,0
3884,105-14223_EV,105-14223,EV,2010,6,0.0,0.173,0.6,3.5,3.0,3,1.0,0.3,4624.27745665,21.36,18.1402439024,15.0,0.842696629213,0.992268907565,3265.19557074,982.024209,887.573825,0.0,0.0,0.0,0.0,0.0,0
3885,105-14224_EV,105-14224,EV,2010,8,0.0,0.173,0.6,3.5,3.0,3,1.0,0.48,4624.27745665,19.69,15.0174757282,13.0,1.46267140681,1.91776570985,3833.17930197,1053.7899775,936.8542675,0.0,0.0,0.0,0.0,0.0,0
3886,105-14225_EV,105-14225,EV,2010,4,0.0,0.173,0.6,3.5,3.0,3,1.0,0.24,4624.27745665,19.89,17.7309562399,15.0,0.723981900452,0.81213893967,2931.91850303,1755.280335,1586.391785,0.0,0.0,0.0,0.0,0.0,0
3887,105-14226_EV,105-14226,EV,2010,6,0.0,0.173,0.6,8.5,3.0,4,1.0,0.36,4190.75144509,16.48,9.94100294985,9.0,1.31067961165,2.1728189911,4236.32737198,1682.789825,1530.02313,0.0,0.0,0.0,0.0,0.0,0
3888,105-14228_EV,105-14228,EV,2010,8,0.0,0.173,0.6,8.5,3.0,4,1.0,0.48,4046.24277457,18.56,11.77666999,9.0,1.55172413793,2.4455130376,4026.85469942,153.3344325,106.9811725,0.0,0.0,0.0,0.0,0.0,0
3889,105-14229_EV,105-14229,EV,2010,5,0.0,0.173,0.6,8.5,3.0,4,1.0,0.27,4046.24277457,21.59,14.3038105046,11.0,0.750347383048,1.13256533948,3969.05331424,426.631822222,349.256771111,0.0,0.0,0.0,0.0,0.0,0
3890,105-14230_EV,105-14230,EV,2010,10,0.0,0.173,0.6,8.5,3.0,4,1.0,0.51,4046.24277457,19.59,14.1923076923,12.0,1.56202143951,2.15609756098,3834.93734483,296.186917647,234.483383529,0.0,0.0,0.0,0.0,0.0,0
3891,105-14231_EV,105-14231,EV,2010,4,0.0,0.173,0.6,8.5,3.0,4,1.0,0.24,4046.24277457,22.67,17.0663414634,15.0,0.635200705779,0.84376607786,3769.2034664,353.420335,288.1520425,0.0,0.0,0.0,0.0,0.0,0
3892,105-14232_EV,105-14232,EV,2010,5,0.0,0.173,0.6,8.5,3.0,4,1.0,0.3,4046.24277457,19.92,12.4293139293,11.0,0.903614457831,1.44818934516,4048.35132394,598.377604,499.756104,0.0,0.0,0.0,0.0,0.0,0
3893,105-14233_EV,105-14233,EV,2010,10,0.0,0.173,0.6,8.5,3.0,4,1.0,0.6,4046.24277457,19.5,14.0717797443,11.0,1.84615384615,2.55831178814,3841.33509098,554.824701,501.901439,0.0,0.0,0.0,0.0,0.0,0
3894,105-14234_EV,105-14234,EV,2010,2,0.0,0.173,0.6,8.5,3.0,4,1.0,0.12,4046.24277457,20.73,14.8195564516,11.0,0.347322720695,0.485844500375,3856.42867709,1061.40115,910.924235,0.0,0.0,0.0,0.0,0.0,0
